itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
Banana,Fridge Pack Cola,2229,0.074922834,469627,15.78545784,17922,0.602407816,0.00474632,0.12437228,0.007878915
Pure Irish Butter,Carrots,641,0.021545777,33347,1.12088458,72583,2.439714681,0.019222119,0.008831269,0.007878839
Large Lemon,Original Hummus,2866,0.096334159,152102,5.11256744,71153,2.39164844,0.018842619,0.040279398,0.007878507
Garlic,Organic Grape Tomatoes,813,0.027327171,36502,1.226932826,84107,2.827068084,0.022272752,0.009666258,0.007878393
Organic Fuji Apple,Organic Roasted Turkey Breast,670,0.022520547,89311,3.001988867,28329,0.95221577,0.007501875,0.023650676,0.007878336
Organic 21 Grain Thin Sliced Bread,Organic Baby Spinach,744,0.025007891,11683,0.39269783,240508,8.084136762,0.063682273,0.003093452,0.007877436
Unsalted Butter,Organic Grape Tomatoes,790,0.026554077,35476,1.192446138,84107,2.827068084,0.022268576,0.009392797,0.007876915
Grape White/Green Seedless,Organic Gala Apples,748,0.025142342,38876,1.306729509,72675,2.442807055,0.019240663,0.010292398,0.007876456
Bag of Organic Bananas,Pulp Free Orange Juice,950,0.031932118,376021,12.63910219,9543,0.320766532,0.002526455,0.099549408,0.007876304
Bag of Organic Bananas,Diet Ginger Ale All Natural Soda,611,0.020537394,376021,12.63910219,6138,0.206315097,0.001624909,0.099543825,0.007875862
Organic Zucchini,Organic Blueberries,2748,0.092367854,104569,3.514852301,99269,3.336704693,0.026279299,0.027682358,0.007875824
Organic Cucumber,Green Beans,616,0.020705458,80247,2.697322845,28997,0.974669091,0.007676299,0.021243577,0.007875801
Bunched Cilantro,Organic Grape Tomatoes,1011,0.033982496,45411,1.526388871,84107,2.827068084,0.022263328,0.012020403,0.007875059
Honeycrisp Apple,Sparkling Water Grapefruit,1587,0.053343444,79545,2.67372669,75378,2.533662335,0.019950971,0.021053888,0.007874361
100% Whole Wheat Bread,Organic Cucumber,1287,0.043259617,60598,2.036865799,80247,2.697322845,0.021238325,0.016037983,0.007873853
Large Lemon,Organic Whole Strawberries,1264,0.042486524,152102,5.11256744,31401,1.055474157,0.008310213,0.040253495,0.00787344
Organic Baby Spinach,Red Raspberries,1664,0.055931626,240508,8.084136762,26145,0.87880551,0.006918689,0.063645056,0.007872833
Organic Avocado,Orange Sparkling Water,669,0.022486934,176176,5.921760932,14354,0.482477502,0.003797339,0.046607218,0.0078705
Blueberries,Cucumber Kirby,1428,0.047999016,55646,1.87041543,97039,3.261748247,0.025662222,0.014715733,0.007867628
Italian Sparkling Mineral Water,Seedless Red Grapes,665,0.022352483,30571,1.027575569,82267,2.765220612,0.021752641,0.008083436,0.007866512
Organic Strawberries,Organic Original Almond Milk,691,0.023226415,263285,8.84973451,9927,0.333673831,0.002624532,0.069608139,0.007865562
Unsalted Butter,Honeycrisp Apple,746,0.025075116,35476,1.192446138,79545,2.67372669,0.021028301,0.009378339,0.007864791
Bag of Organic Bananas,Classic White Bread,680,0.022856674,376021,12.63910219,6841,0.229944865,0.00180841,0.099400672,0.007864536
Roma Tomato,Seedless Red Grapes,871,0.029276711,40053,1.346291723,82267,2.765220612,0.021746186,0.010587477,0.007864178
Organic Garlic,Sour Cream,621,0.020873522,109493,3.680361512,21456,0.721195296,0.005671595,0.028942953,0.00786416
Organic Grape Tomatoes,Sharp Cheddar Cheese,669,0.022486934,84107,2.827068084,30093,1.011508672,0.007954154,0.022231084,0.007863653
Organic Kiwi,Cucumber Kirby,1284,0.043158779,50063,1.682755412,97039,3.261748247,0.025647684,0.013231793,0.007863171
Large Lemon,Blueberries,2237,0.075191736,152102,5.11256744,55646,1.87041543,0.014707236,0.040200553,0.007863085
Lime Sparkling Water,Organic D'Anjou Pears,598,0.020100428,46324,1.557077317,48847,1.641882301,0.012909075,0.012242308,0.007862363
Organic Strawberries,Brussels Sprouts,1540,0.051763645,263285,8.84973451,22134,0.743984745,0.005849175,0.069576218,0.007861955
Organic Baby Broccoli,Organic Raspberries,1143,0.03841938,31679,1.064818503,136554,4.589956307,0.036080684,0.008370315,0.00786079
Organic Cucumber,Organic Grade A Free Range Large Brown Eggs,846,0.028436392,80247,2.697322845,39900,1.341148971,0.01054245,0.021203008,0.00786076
Organic Hass Avocado,Sweet Onion,1092,0.03670513,212674,7.148559307,19435,0.653263916,0.005134619,0.056187291,0.007859946
Total 2% Lowfat Greek Strained Yogurt With Blueberry,Organic Strawberries,1442,0.048469594,20731,0.696826048,263285,8.84973451,0.069557667,0.005476955,0.007859859
Organic Baby Spinach,Guacamole,1132,0.03804964,240508,8.084136762,17816,0.598844864,0.004706704,0.063538392,0.007859638
Banana,Pure & Natural Sour Cream,1292,0.043427681,469627,15.78545784,10414,0.350043243,0.00275112,0.12406376,0.00785937
Organic Baby Spinach,Russet Potato,1855,0.062351663,240508,8.084136762,29196,0.981358029,0.007712841,0.063536101,0.007859355
Banana,Organic Chicken Strips,1374,0.046183927,469627,15.78545784,11075,0.372261275,0.002925726,0.124063205,0.007859335
Banana,Organic Medium Salsa,1806,0.060704638,469627,15.78545784,14560,0.48940173,0.003845605,0.124038462,0.007857768
Cucumber Kirby,Unsweetened Original Almond Breeze Almond Milk,878,0.029512,97039,3.261748247,34257,1.151472188,0.009047909,0.025629798,0.007857687
Asparagus,Organic Avocado,3117,0.104770961,67002,2.252121889,176176,5.921760932,0.046520999,0.017692535,0.00785594
Cantaloupe,Limes,883,0.029680064,23859,0.80196675,140161,4.711197518,0.037009095,0.006299898,0.00785556
Organic Blackberries,Organic Ginger Root,843,0.028335553,61505,2.067352569,51911,1.744871786,0.013706203,0.016239333,0.007855135
Grape White/Green Seedless,Organic Cilantro,712,0.023932282,38876,1.306729509,69367,2.331616058,0.018314641,0.010264247,0.007854913
Blueberries,Red Onion,630,0.021176036,55646,1.87041543,42881,1.441348598,0.011321568,0.014691822,0.007854844
Strawberries,Green Onions,989,0.033243016,141660,4.76158304,26445,0.888889337,0.006981505,0.037398374,0.007854189
Organic Baby Spinach,Organic Grade A Free Range Large Brown Eggs,2533,0.085141111,240508,8.084136762,39900,1.341148971,0.010531874,0.063483709,0.007852874
Large Lemon,Organic Blackberries,2469,0.082989895,152102,5.11256744,61505,2.067352569,0.016232528,0.040143078,0.007851843
Whipped Cream Cheese,Organic Whole Milk,1123,0.037747125,31120,1.046028972,136731,4.595905765,0.036086118,0.008213207,0.007851797
Sparkling Water Grapefruit,Extra Virgin Olive Oil,992,0.033343854,75378,2.533662335,49865,1.676100087,0.013160339,0.019893713,0.007851762
Whipped Cream Cheese,Organic Baby Spinach,1975,0.066385193,31120,1.046028972,240508,8.084136762,0.06346401,0.008211785,0.007850437
Unsweetened Vanilla Almond Milk,Limes,966,0.032469922,26119,0.877931579,140161,4.711197518,0.036984571,0.006892074,0.007850354
Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,Large Lemon,1369,0.046015863,34110,1.146531113,152102,5.11256744,0.040134858,0.009000539,0.007850235
Broccoli Crown,Organic Yellow Onion,1252,0.042083171,41959,1.410357636,113095,3.80143466,0.029838652,0.011070339,0.007849313
Total 0% Greek Yogurt,Organic Garlic,749,0.025175954,25929,0.871545155,109493,3.680361512,0.028886575,0.00684062,0.007848842
Organic Good Seed Bread,Organic Strawberries,873,0.029343936,12569,0.422478732,263285,8.84973451,0.0694566,0.003315798,0.007848439
Limes,Organic Broccoli,1425,0.047898178,140161,4.711197518,38540,1.295435623,0.01016688,0.036974572,0.007848232
Banana,Organic Nonfat Greek Yogurt With Peaches,751,0.02524318,469627,15.78545784,6062,0.203760528,0.001599141,0.123886506,0.007848141
Organic Raspberries,Sharp Cheddar Cheese,1084,0.036436228,136554,4.589956307,30093,1.011508672,0.007938252,0.036021666,0.007847932
Organic Egg Whites,Organic Raspberries,695,0.023360866,19294,0.648524518,136554,4.589956307,0.036021561,0.005089562,0.007847909
Organic Cucumber,Small Hass Avocado,1034,0.03475559,80247,2.697322845,48848,1.641915914,0.012885217,0.021167704,0.007847672
Organic Carrot Bunch,Organic Hass Avocado,2004,0.067359963,35725,1.200815714,212674,7.148559307,0.056095171,0.009422873,0.00784706
Organic Avocado,Total 2% All Natural Greek Strained Yogurt with Honey,1068,0.035898424,176176,5.921760932,22984,0.772555588,0.00606212,0.046467108,0.007846839
Shredded Parmesan,Michigan Organic Kale,644,0.021646615,36289,1.219773309,67298,2.262071265,0.017746425,0.009569378,0.00784521
Banana,Organic Whole Peeled Tomatoes,679,0.022823061,469627,15.78545784,5483,0.184298742,0.001445828,0.123837315,0.007845025
Banana,Lemon Verbena Dish Soap,797,0.026789367,469627,15.78545784,6436,0.216331699,0.001697092,0.12383468,0.007844858
Cream Cheese Spread,Organic Hass Avocado,670,0.022520547,11948,0.401605211,212674,7.148559307,0.056076331,0.003150362,0.007844424
Organic Carrot Bunch,Organic Blueberries,935,0.031427927,35725,1.200815714,99269,3.336704693,0.026172148,0.009418852,0.007843711
Organic D'Anjou Pears,Limes,1805,0.060671025,48847,1.641882301,140161,4.711197518,0.036952116,0.012878047,0.007843466
Red Raspberries,Limes,966,0.032469922,26145,0.87880551,140161,4.711197518,0.036947791,0.006892074,0.007842548
Half & Half,Extra Virgin Olive Oil,904,0.030385932,68780,2.31188537,49865,1.676100087,0.013143356,0.018128948,0.007841629
Sharp Cheddar Cheese,Organic Yellow Onion,897,0.030150642,30093,1.011508672,113095,3.80143466,0.029807596,0.007931385,0.007841144
Watermelon Chunks,Organic Hass Avocado,1361,0.045746961,24281,0.816151333,212674,7.148559307,0.056052057,0.006399466,0.007841028
Bag of Organic Bananas,Shredded Mozzarella,2176,0.073141357,376021,12.63910219,21957,0.738035287,0.005786911,0.099102792,0.007840968
Unsalted Butter,Seedless Red Grapes,769,0.025848209,35476,1.192446138,82267,2.765220612,0.021676626,0.009347612,0.007839022
Watermelon Chunks,Organic Zucchini,669,0.022486934,24281,0.816151333,104569,3.514852301,0.027552407,0.00639769,0.007838852
Seedless Red Grapes,Granny Smith Apples,778,0.026150724,82267,2.765220612,35895,1.206529883,0.009457012,0.021674328,0.007838191
Organic Roasted Sliced Chicken Breast,Organic Baby Spinach,762,0.02561292,12026,0.404227006,240508,8.084136762,0.063362714,0.003168294,0.007837907
Bag of Organic Bananas,Raspberries,5624,0.189038141,376021,12.63910219,56774,1.908330619,0.014956611,0.099059429,0.007837537
Organic Granny Smith Apple,Seedless Red Grapes,1269,0.042654588,58565,1.968531065,82267,2.765220612,0.021668232,0.015425383,0.007835987
Seedless Red Grapes,Red Peppers,1196,0.040200856,82267,2.765220612,55200,1.855424141,0.014538029,0.021666667,0.007835421
Organic Extra Large Grade AA Brown Eggs,Organic Baby Spinach,857,0.028806132,13531,0.454814204,240508,8.084136762,0.063336043,0.003563291,0.007834608
Organic Half & Half,Organic Lemon,1732,0.058217294,75224,2.528485971,87441,2.939133013,0.023024567,0.019807642,0.007833795
Organic Zucchini,Original Hummus,1959,0.065847389,104569,3.514852301,71153,2.39164844,0.018734042,0.027532219,0.007833108
Organic Baby Spinach,Kids Organic Chocolate Chip ZBars,745,0.025041503,240508,8.084136762,11765,0.395454076,0.00309761,0.063323417,0.007833046
Bag of Organic Bananas,Plain Bagels,1011,0.033982496,376021,12.63910219,10212,0.343253466,0.00268868,0.099001175,0.007832928
Large Lemon,Whipped Cream Cheese,1246,0.041881494,152102,5.11256744,31120,1.046028972,0.008191871,0.04003856,0.0078314
Sparkling Water Grapefruit,Organic Red Onion,1327,0.044604127,75378,2.533662335,66891,2.248390873,0.017604606,0.019838244,0.007829869
Orange Bell Pepper,Original Hummus,733,0.02463815,39143,1.315704115,71153,2.39164844,0.018726209,0.010301744,0.007829833
Organic Peeled Whole Baby Carrots,Organic Red Onion,973,0.032705212,55273,1.857877872,66891,2.248390873,0.017603532,0.014546053,0.007829391
Banana,Broccoli Florets,710,0.023865057,469627,15.78545784,5745,0.193105284,0.001511838,0.123585727,0.007829087
Organic Boneless Skinless Chicken Breast,Organic Strawberries,717,0.024100346,10350,0.347892026,263285,8.84973451,0.069275362,0.002723285,0.007827959
Sparkling Water Grapefruit,Organic Yellow Onion,2243,0.075393412,75378,2.533662335,113095,3.80143466,0.029756693,0.019832884,0.007827753
Organic Large Extra Fancy Fuji Apple,Organic Half & Half,1483,0.049847717,74933,2.518704658,75224,2.528485971,0.019791013,0.019714453,0.007827219
Unsweetened Original Almond Breeze Almond Milk,Limes,1263,0.042452911,34257,1.151472188,140161,4.711197518,0.036868377,0.009011066,0.007825691
Blueberries,Organic Peeled Whole Baby Carrots,809,0.02719272,55646,1.87041543,55273,1.857877872,0.014538332,0.014636441,0.007825235
Organic Cripps Pink Apples,Organic Hass Avocado,716,0.024066733,12800,0.430243279,212674,7.148559307,0.0559375,0.003366655,0.007825003
Total 2% with Strawberry Lowfat Greek Strained Yogurt,Organic Blueberries,779,0.026184337,29836,1.002870193,99269,3.336704693,0.026109398,0.007847364,0.007824905
Organic Avocado,Organic Whole Grain Wheat English Muffins,633,0.021276875,176176,5.921760932,13661,0.459183862,0.003592998,0.046336286,0.007824748
Bag of Organic Bananas,Mild Diced Green Chiles,611,0.020537394,376021,12.63910219,6180,0.207726833,0.001624909,0.098867314,0.007822337
Organic Blueberries,Strawberries,3697,0.12426636,99269,3.336704693,141660,4.76158304,0.037242241,0.026097699,0.007821399
Bag of Organic Bananas,Vanilla Blueberry Clusters With Flax Seeds Granola,604,0.020302105,376021,12.63910219,6110,0.20537394,0.001606293,0.098854337,0.00782131
Organic Avocado,Organic Heavy Whipping Cream,1135,0.038150478,176176,5.921760932,24506,0.823714203,0.006442421,0.046315188,0.007821185
Pure Coconut Water,Organic Baby Spinach,1142,0.038385768,18062,0.607113602,240508,8.084136762,0.063226664,0.004748283,0.007821078
Organic Hass Avocado,Total 0% Nonfat Greek Yogurt,1495,0.05025107,212674,7.148559307,26745,0.898973164,0.007029538,0.055898299,0.007819519
85% Lean Ground Beef,Organic Baby Spinach,764,0.025680146,12086,0.406243771,240508,8.084136762,0.063213636,0.00317661,0.007819466
Organic Zucchini,Organic Hass Avocado,5844,0.196432947,104569,3.514852301,212674,7.148559307,0.055886544,0.027478676,0.007817875
Banana,Organic Beef Broth,900,0.030251481,469627,15.78545784,7294,0.245171444,0.001916415,0.123389087,0.00781663
Organic Hass Avocado,Light Brown Sugar,743,0.024974278,212674,7.148559307,13297,0.446948819,0.00349361,0.055877266,0.007816577
Bag of Organic Bananas,Yellow Bell Pepper,2513,0.084468856,376021,12.63910219,25438,0.855041292,0.006683137,0.098789213,0.007816157
Bag of Organic Bananas,Original Popcorn,919,0.030890123,376021,12.63910219,9303,0.312699471,0.002444012,0.098785338,0.007815851
Organic Strawberries,Extra Virgin Olive Oil,3449,0.115930396,263285,8.84973451,49865,1.676100087,0.013099873,0.06916675,0.007815686
Extra Virgin Olive Oil,Limes,1836,0.06171302,49865,1.676100087,140161,4.711197518,0.036819412,0.013099222,0.007815298
Shredded Parmesan,Cucumber Kirby,925,0.031091799,36289,1.219773309,97039,3.261748247,0.025489818,0.00953225,0.007814772
Organic Kiwi,Organic Whole Milk,1798,0.060435736,50063,1.682755412,136731,4.595905765,0.035914747,0.013149907,0.007814509
Honeycrisp Apple,Organic Whole Strawberries,656,0.022049968,79545,2.67372669,31401,1.055474157,0.008246904,0.020891054,0.007813459
Organic Large Extra Fancy Fuji Apple,Bag of Organic Bananas,7400,0.248734396,74933,2.518704658,376021,12.63910219,0.098754888,0.019679752,0.007813442
Banana,Organic & Raw Strawberry Serenity Kombucha,859,0.028873358,469627,15.78545784,6965,0.234112847,0.001829111,0.12333094,0.007812947
Organic Yellow Onion,Uncured Hickory Smoked Sunday Bacon,615,0.020671845,113095,3.80143466,20708,0.696052955,0.005437906,0.029698667,0.007812489
Sparkling Natural Mineral Water,Organic Granny Smith Apple,646,0.02171384,42007,1.411971049,58565,1.968531065,0.015378389,0.011030479,0.007812114
Large Lemon,Roasted Turkey Breast,690,0.023192802,152102,5.11256744,17276,0.580693976,0.00453643,0.039939801,0.007812083
Organic Russet Potato,Organic Hass Avocado,1811,0.060872701,32431,1.090095296,212674,7.148559307,0.055841633,0.00851538,0.007811593
Vanilla Unsweetened Almond Milk,Organic Baby Spinach,689,0.023159189,10911,0.366748783,240508,8.084136762,0.063147283,0.00286477,0.007811259
Organic Kiwi,Small Hass Avocado,642,0.021579389,50063,1.682755412,48848,1.641915914,0.012823842,0.01314281,0.007810292
Yellow Bell Pepper,Strawberries,946,0.031797667,25438,0.855041292,141660,4.76158304,0.037188458,0.006677961,0.007810104
Electrolyte Enhanced Water,Large Lemon,811,0.027259945,20311,0.682708691,152102,5.11256744,0.039929102,0.005331948,0.00780999
Bag of Organic Bananas,Traditional Plain Greek Yogurt,824,0.027696911,376021,12.63910219,8349,0.280632901,0.002191367,0.098694454,0.00780866
Organic Baby Arugula,Organic Broccoli,734,0.024671763,72564,2.439076039,38540,1.295435623,0.010115209,0.019045148,0.007808345
Banana,Organic Red Onion,8243,0.277069949,469627,15.78545784,66891,2.248390873,0.017552228,0.12323033,0.007806573
Red Onion,Organic Red Bell Pepper,646,0.02171384,42881,1.441348598,57415,1.929876396,0.015064947,0.011251415,0.007806172
Organic Tomato Cluster,Original Hummus,1197,0.040234469,64117,2.155149088,71153,2.39164844,0.018668996,0.016822903,0.007805911
Seedless Red Grapes,Organic Russet Potato,700,0.023528929,82267,2.765220612,32431,1.090095296,0.00850888,0.021584287,0.007805629
Banana,Organic Vanilla Soymilk,644,0.021646615,469627,15.78545784,5228,0.175727489,0.001371301,0.123182862,0.007803566
Organic Baby Spinach,Aged White Cheddar Baked Rice & Corn Puffs Gluten Free Lunch Packs,691,0.023226415,240508,8.084136762,10954,0.368194131,0.002873085,0.063081979,0.007803181
Fresh Cauliflower,Uncured Genoa Salami,774,0.026016273,71428,2.400891948,41319,1.388845472,0.010836087,0.018732302,0.007802226
Grape White/Green Seedless,Organic Baby Spinach,2452,0.082418478,38876,1.306729509,240508,8.084136762,0.063072333,0.010195087,0.007801987
